STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-11,4.92,,1.35,,,0,,86,64,,330,320,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-12,5.37,,0.01,,,0,,73,64,,100,100,10.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-13,7.83,,0,,,0,,79,59,,310,320,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-14,2.68,,0,,,0,,81,53,,30,30,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-15,4.7,,0,,,0,,84,59,,200,210,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-16,4.47,,0,,,0,,88,64,,230,240,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-17,2.46,,0.22,,,0,,90,67,,200,200,17,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-18,3.8,,0.04,,,0,,82,70,,210,200,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-19,8.05,,0,,,0,,87,70,,220,260,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-20,9.17,,0.39,,,0,,85,70,,250,270,21.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-21,7.16,,0,,,0,,90,69,,310,290,15,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-22,7.83,,0.11,,,0,,90,68,,350,240,28,38.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-23,5.37,,0,,,0,,89,67,,210,220,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-24,8.95,,0.22,,,0,,89,68,,280,270,31.1,44.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-25,5.82,,0,,,0,,86,67,,280,230,13,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-26,2.46,1240,0,,,,,86,66,,50,60,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-27,2.24,1523,0,,,,,88,70,,140,120,10.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-28,3.8,1414,0,,,,,88,69,,80,90,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-29,2.46,1230,0,,,,,87,68,,180,80,8.9,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-30,5.14,1518,0,,,,,92,70,,10,10,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-01,6.93,1015,0,,,,,93,70,,350,360,16.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-02,4.7,1049,0,,,,,95,71,,320,30,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-03,5.14,822,0,,,,,91,76,,310,320,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-04,4.47,1709,0,,,,,94,73,,270,270,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-05,3.8,2035,0.2,,,,,93,72,,220,220,17,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-06,3.8,1156,0,,,,,93,71,,290,340,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-07,4.92,1139,0.36,,,,,88,72,,230,230,21.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-08,4.25,1440,0,,,,,91,72,,330,330,21.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-09,4.47,1612,0.55,,,,,90,73,,10,100,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-10,2.68,1426,0,,,,,91,74,,150,160,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-11,3.36,2342,0.43,,,,,88,73,,360,360,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-12,5.37,1855,0.11,,,,,90,72,,150,150,21.9,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-13,6.49,1327,0.15,,,,,89,72,,220,200,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-14,5.37,1232,0.01,,,,,89,70,,320,360,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-15,3.58,1728,0,,,,,92,69,,290,220,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-16,6.04,1150,0,,,,,93,71,,200,170,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-17,6.71,1443,0,,,,,92,73,,280,280,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-18,5.82,1418,0,,,,,91,72,,220,210,25.1,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-19,6.71,1400,0.09,,,,,91,74,,280,280,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-20,4.25,1636,0.86,,,,,90,72,,190,200,17,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-21,4.7,1306,0,,,,,89,71,,220,260,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-22,6.71,1215,0,,,,,90,72,,210,220,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-23,8.5,1621,0.11,,,,,83,70,,330,330,21,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-24,4.7,1355,0,,,,,84,64,,340,360,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-25,2.01,1340,0,,,,,87,62,,110,110,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-26,1.34,1433,0,,,,,88,63,,10,60,8.1,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-27,1.12,1402,0,,,,,90,64,,100,30,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-28,2.24,1728,0,,,,,89,65,,10,360,13,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-29,2.91,1752,0,,,,,91,68,,220,200,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-30,4.03,1716,0.25,,,,,91,66,,270,270,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-07-31,2.46,1626,0.02,,,,,90,70,,230,190,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-01,2.91,,2.65,,0,0,,93,67,,50,40,19.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-02,2.91,,0.14,,0,0,,87,68,,90,120,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-03,1.57,,0,,0,0,,89,69,,10,10,8.9,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-04,2.24,,0,,0,0,,86,72,,20,340,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-05,3.36,,0,,0,0,,89,71,,290,100,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-06,3.8,,0,,0,0,,90,69,,290,170,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-07,5.82,,0,,0,0,,92,70,,250,290,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-08,7.16,,0,,0,0,,93,72,,280,280,12.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-09,4.92,,0,,0,0,,93,71,,310,330,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-10,3.13,,0.28,,0,0,,93,73,,300,300,21.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-11,2.68,,0,,0,0,,94,73,,20,20,10.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-12,2.68,,0,,0,0,,94,76,,160,100,8.9,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-13,5.82,,0.29,,0,0,,97,73,,320,320,29.1,38.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-14,4.25,,0.25,,0,0,,92,73,,330,330,25.1,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-15,4.92,,0,,0,0,,91,70,,310,340,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-16,3.58,,0,,0,0,,92,65,,270,300,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-17,2.01,,0,,0,0,,95,67,,320,320,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-18,2.01,,0,,0,0,,95,72,,150,150,14.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-19,2.46,,0,,0,0,,91,71,,10,10,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-20,2.91,,0,,0,0,,92,71,,220,210,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-21,5.37,,0,,0,0,,93,70,,240,240,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-22,6.04,,0,,0,,,93,73,,190,230,13,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-23,4.47,,0,,0,0,,93,73,,330,330,15,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-24,3.8,,0,,0,0,,93,69,,20,20,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-25,5.37,,0.15,,0,0,,76,64,,100,70,10.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-26,3.8,,0.39,,0,0,,77,66,,100,110,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-27,3.58,,0.09,,0,0,,80,70,,20,20,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-28,6.93,,0,,0,0,,90,69,,330,340,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-29,2.91,,0,,0,0,,88,61,,340,350,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-30,2.68,,0,,0,0,,89,59,,100,100,8.9,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-08-31,2.91,,0,,0,0,,89,64,,20,140,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-01,3.36,,0,,0,0,,89,68,,40,30,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-02,2.91,,0,,0,0,,93,67,,10,30,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-03,2.01,,0,,0,0,,95,66,,20,60,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-04,5.59,,0,,0,0,,96,68,,10,20,15,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-05,10.51,,0,,0,0,,93,72,,340,330,19.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-06,6.71,,0,,0,0,,93,65,,320,290,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-07,5.82,,0,,0,0,,95,67,,280,280,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-08,2.68,,0,,0,0,,94,63,,330,360,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-09,2.46,,0,,0,0,,98,65,,360,20,8.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-10,2.68,,0.68,,0,0,,96,70,,230,240,23.9,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-11,0.45,,0,,0,0,,93,68,,160,100,6,8.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-12,1.12,,0,,0,0,,96,68,,30,20,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-13,2.68,,0.66,,0,0,,96,68,,20,30,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-14,3.8,,0,,0,0,,85,70,,20,20,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-15,2.91,,0,,0,0,,91,68,,360,10,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-16,2.01,,0,,0,0,,94,67,,360,330,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-17,2.68,,0,,0,0,,96,67,,300,320,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-18,4.92,,0,,0,0,,83,69,,100,80,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-19,4.92,,0,,0,0,,79,66,,110,70,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-20,3.36,,0,,0,0,,81,60,,130,110,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-21,2.68,,0,,0,0,,86,57,,150,120,6.9,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-22,2.01,,0,,0,0,,87,56,,190,190,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-23,1.79,,0,,0,0,,89,56,,320,320,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-24,2.91,,0,,0,0,,90,64,,300,330,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-25,2.24,,0,,0,0,,90,59,,310,330,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-26,4.47,,0,,0,0,,93,67,,320,310,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-27,2.91,,0,,0,0,,94,68,,150,340,8.9,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-28,3.13,,0,,0,0,,90,72,,210,210,19.9,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-29,1.34,,0,,0,0,,92,71,,150,210,6.9,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-09-30,1.57,,0,,0,0,,94,67,,280,290,8.9,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-01,1.57,,0,,0,,,93,72,,99,,4.9,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-02,4.7,,0,,0,,,96,69,,99,,4.9,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-03,2.68,,0,,0,,,97,68,,320,320,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-04,3.58,,0,,0,0,,97,65,,310,320,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-05,7.61,,0,,0,0,,79,62,,100,60,15,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-06,4.92,,0,,0,0,,77,60,,60,50,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-07,3.8,,0.01,,0,0,,79,65,,350,350,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-08,4.7,,0.01,,0,0,,82,63,,80,70,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-09,4.47,,0,,0,,,74,61,,130,70,8.9,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-10,2.91,,0,,0,0,,77,59,,70,100,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-11,1.57,,0,,0,0,,80,54,,160,240,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-12,4.47,,0.01,,0,0,,80,56,,280,270,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-13,3.13,,0.25,,0,0,,63,58,,310,300,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-14,3.13,,0,,0,0,,77,50,,300,300,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-15,1.57,,0.13,,0,0,,70,61,,150,160,6.9,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-16,7.61,,0.41,,0,0,,72,51,,310,310,21,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-17,8.05,,0,,0,0,,66,44,,330,310,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-18,2.91,,0,,0,0,,66,38,,80,90,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-19,7.38,,1.26,,0,0,,57,51,,40,50,14.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-20,6.71,,0,,0,0,,73,56,,270,310,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-21,2.91,,0,,0,0,,75,52,,150,160,13,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-22,9.17,,0.29,,0,0,,71,52,,310,260,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-23,2.68,,0,,0,0,,68,41,,330,10,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-24,3.36,,0,,0,0,,70,41,,110,170,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-25,4.92,,0.06,,0,0,,68,60,,110,120,10.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-26,6.71,,0.14,,0,0,,73,65,,170,140,15,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-27,7.16,,0.07,,0,0,,71,51,,260,250,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-28,1.57,,0,,0,0,,75,45,,170,160,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-29,2.01,,0.03,,0,0,,72,51,,70,50,6.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-30,5.37,,1.18,,0,0,,71,64,,210,220,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-10-31,13.42,,0.45,,,0,,75,37,,330,330,25.9,36
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-01,6.26,,0,,0,0,,57,33,,310,310,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-02,4.7,,0,,0,0,,59,34,,300,300,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-03,2.01,,0,,0,0,,61,31,,330,320,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-04,2.91,,0,,0,0,,60,35,,120,90,8.1,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-05,3.58,,0,,,0,,69,46,,350,360,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-06,3.36,,0,,0,0,,70,39,,360,320,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-07,4.03,,0.58,,0,0,,67,53,,350,360,18.1,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-08,9.17,,0,,,0,,56,34,,330,340,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-09,2.24,,0,,0,0,,54,34,,80,120,8.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-10,1.79,,0,,0,0,,64,32,,220,290,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-11,3.36,,0.02,,,0,,66,37,,220,230,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-12,14.32,,0.35,,,0,,56,24,,310,330,25.1,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-13,4.47,,0,,0,0,,46,20,,340,60,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-14,4.25,,0.2,,,0,,43,32,,90,100,8.9,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-15,4.92,,0.36,,,0,,49,41,,40,60,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-16,3.58,,0,,0,0,,66,39,,310,290,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-17,2.01,,0,,0,0,,65,40,,220,50,6.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-11-18,4.92,,0,,0,0,,61,45,,270,290,13,16.1
